******************************
Namespace(board=True, cfg='./configs/coco/resnet/256x192_res50_lr1e-3_2x-dcn.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='fast_seres_dcn_2x', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3-dcn_2x.yaml-fast_seres_dcn_2x/', world_size=4)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 45, 'SCALE_FACTOR': 0.35, 'NUM_JOINTS_HALF_BODY': 8, 'PROB_HALF_BODY': 0.3}, 'MODEL': {'NAME': 'fast_pose', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_DECONV_FILTERS': [256, 256, 256], 'NUM_LAYERS': 50, 'DCN': {'MODULATED': False, 'DEFORM_GROUP': 1, 'FALLBACK_ON_STRIDE': False}, 'STAGE_WITH_DCN': [False, True, True, True], 'EXTRA': {'SIGMA': 2, 'CROP': 'padding', 'BACKBONE': 'se-resnet', 'AUGMENT': 'none', 'PRESET': 'simple'}}, 'TRAIN': {'WORLD_SIZE': 4, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 270, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [170, 200], 'DPG_MILESTONE': 210, 'DPG_STEP': [20, 40]}, 'FILE_NAME': '256x192_adam_lr1e-3-dcn_2x.yaml'}
******************************
Create new model
=> init weights
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00096774 | acc:0.2662
Train-163 epoch | loss:0.00031035 | acc:0.8529
##### Epoch 163 | gt mAP: 0.7101555235656859 | rcnn mAP: 0.6946278913659988 #####
############# Starting Epoch 164 | LR: 0.001 #############
Train-164 epoch | loss:0.00031036 | acc:0.8530
############# Starting Epoch 165 | LR: 0.001 #############
Train-165 epoch | loss:0.00030949 | acc:0.8541
##### Epoch 165 | gt mAP: 0.7142253974612573 | rcnn mAP: 0.6958950650412332 #####
############# Starting Epoch 166 | LR: 0.001 #############
Train-166 epoch | loss:0.00030890 | acc:0.8543
############# Starting Epoch 167 | LR: 0.001 #############
Train-167 epoch | loss:0.00030884 | acc:0.8545
##### Epoch 167 | gt mAP: 0.7183476313522569 | rcnn mAP: 0.6964562501990886 #####
############# Starting Epoch 168 | LR: 0.001 #############
Train-168 epoch | loss:0.00030864 | acc:0.8548
############# Starting Epoch 169 | LR: 0.001 #############
Train-169 epoch | loss:0.00030857 | acc:0.8544
##### Epoch 169 | gt mAP: 0.7148995839933728 | rcnn mAP: 0.6967779462539595 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00029709 | acc:0.8634
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00029230 | acc:0.8669
##### Epoch 171 | gt mAP: 0.730516214877726 | rcnn mAP: 0.7104809100619247 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00029090 | acc:0.8680
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00028912 | acc:0.8693
##### Epoch 173 | gt mAP: 0.7305659352048488 | rcnn mAP: 0.7105008732181727 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00028837 | acc:0.8699
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00028730 | acc:0.8709
##### Epoch 175 | gt mAP: 0.7331538948288212 | rcnn mAP: 0.7121790518335391 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00028671 | acc:0.8716
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00028617 | acc:0.8714
##### Epoch 177 | gt mAP: 0.7333337413537274 | rcnn mAP: 0.7131909302915935 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00028569 | acc:0.8715
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00028516 | acc:0.8722
##### Epoch 179 | gt mAP: 0.7322301568336683 | rcnn mAP: 0.7147663136061132 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00028465 | acc:0.8728
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00028389 | acc:0.8735
##### Epoch 181 | gt mAP: 0.733466138070753 | rcnn mAP: 0.7134849204684294 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00028356 | acc:0.8741
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00028342 | acc:0.8736
##### Epoch 183 | gt mAP: 0.735927305074912 | rcnn mAP: 0.7148135880599257 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00028273 | acc:0.8745
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00028267 | acc:0.8746
##### Epoch 185 | gt mAP: 0.7334976394123791 | rcnn mAP: 0.7141469651543045 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00028213 | acc:0.8746
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00028210 | acc:0.8750
##### Epoch 187 | gt mAP: 0.7356794226317527 | rcnn mAP: 0.7134676383901344 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00028201 | acc:0.8747
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00028134 | acc:0.8755
##### Epoch 189 | gt mAP: 0.7341396212844238 | rcnn mAP: 0.7153829364536869 #####
############# Starting Epoch 190 | LR: 0.0001 #############
Train-190 epoch | loss:0.00028064 | acc:0.8757
############# Starting Epoch 191 | LR: 0.0001 #############
Train-191 epoch | loss:0.00028127 | acc:0.8752
##### Epoch 191 | gt mAP: 0.7336960788532904 | rcnn mAP: 0.7157250041562182 #####
############# Starting Epoch 192 | LR: 0.0001 #############
Train-192 epoch | loss:0.00028028 | acc:0.8763
############# Starting Epoch 193 | LR: 0.0001 #############
Train-193 epoch | loss:0.00028023 | acc:0.8759
##### Epoch 193 | gt mAP: 0.7343104788384663 | rcnn mAP: 0.7159189828957792 #####
############# Starting Epoch 194 | LR: 0.0001 #############
Train-194 epoch | loss:0.00028010 | acc:0.8762
############# Starting Epoch 195 | LR: 0.0001 #############
Train-195 epoch | loss:0.00027947 | acc:0.8770
##### Epoch 195 | gt mAP: 0.7340980308023946 | rcnn mAP: 0.7164029935945352 #####
############# Starting Epoch 196 | LR: 0.0001 #############
Train-196 epoch | loss:0.00027983 | acc:0.8766
############# Starting Epoch 197 | LR: 0.0001 #############
Train-197 epoch | loss:0.00027969 | acc:0.8768
##### Epoch 197 | gt mAP: 0.7344522340435103 | rcnn mAP: 0.7156642115355122 #####
############# Starting Epoch 198 | LR: 0.0001 #############
Train-198 epoch | loss:0.00027883 | acc:0.8772
############# Starting Epoch 199 | LR: 0.0001 #############
Train-199 epoch | loss:0.00027898 | acc:0.8773
##### Epoch 199 | gt mAP: 0.734052187025933 | rcnn mAP: 0.7156545553854029 #####
############# Starting Epoch 200 | LR: 1e-05 #############
Train-200 epoch | loss:0.00027803 | acc:0.8779
############# Starting Epoch 201 | LR: 1e-05 #############
Train-201 epoch | loss:0.00027754 | acc:0.8777
##### Epoch 201 | gt mAP: 0.7348706937018211 | rcnn mAP: 0.7161396585803057 #####
############# Starting Epoch 202 | LR: 1e-05 #############
Train-202 epoch | loss:0.00027779 | acc:0.8777
############# Starting Epoch 203 | LR: 1e-05 #############
Train-203 epoch | loss:0.00027781 | acc:0.8781
##### Epoch 203 | gt mAP: 0.7348357194332086 | rcnn mAP: 0.7156496684182653 #####
############# Starting Epoch 204 | LR: 1e-05 #############
Train-204 epoch | loss:0.00027754 | acc:0.8784
############# Starting Epoch 205 | LR: 1e-05 #############
Train-205 epoch | loss:0.00027710 | acc:0.8788
##### Epoch 205 | gt mAP: 0.7349716404993302 | rcnn mAP: 0.7159084808304371 #####
############# Starting Epoch 206 | LR: 1e-05 #############
Train-206 epoch | loss:0.00027719 | acc:0.8785
############# Starting Epoch 207 | LR: 1e-05 #############
Train-207 epoch | loss:0.00027720 | acc:0.8788
##### Epoch 207 | gt mAP: 0.7348103888243779 | rcnn mAP: 0.7165138758149878 #####
############# Starting Epoch 208 | LR: 1e-05 #############
Train-208 epoch | loss:0.00027757 | acc:0.8785
############# Starting Epoch 209 | LR: 1e-05 #############
Train-209 epoch | loss:0.00027676 | acc:0.8788
##### Epoch 209 | gt mAP: 0.735994370874443 | rcnn mAP: 0.7163698664924402 #####
############# Starting Epoch 210 | LR: 1e-05 #############
Train-210 epoch | loss:0.00027725 | acc:0.8780
############# Starting Epoch 211 | LR: 0.001 #############
Train-211 epoch | loss:0.00031591 | acc:0.8468
##### Epoch 211 | gt mAP: 0.7138886757938157 | rcnn mAP: 0.6966592134689734 #####
############# Starting Epoch 212 | LR: 0.001 #############
Train-212 epoch | loss:0.00031741 | acc:0.8451
############# Starting Epoch 213 | LR: 0.001 #############
Train-213 epoch | loss:0.00031849 | acc:0.8447
##### Epoch 213 | gt mAP: 0.7183375777087284 | rcnn mAP: 0.6973900189800135 #####
############# Starting Epoch 214 | LR: 0.001 #############
Train-214 epoch | loss:0.00031849 | acc:0.8444
############# Starting Epoch 215 | LR: 0.001 #############
Train-215 epoch | loss:0.00031776 | acc:0.8452
##### Epoch 215 | gt mAP: 0.7104719520022882 | rcnn mAP: 0.6918523813089529 #####
############# Starting Epoch 216 | LR: 0.001 #############
Train-216 epoch | loss:0.00031881 | acc:0.8444
############# Starting Epoch 217 | LR: 0.001 #############
Train-217 epoch | loss:0.00031774 | acc:0.8451
##### Epoch 217 | gt mAP: 0.7154204670038599 | rcnn mAP: 0.6960675977843944 #####
############# Starting Epoch 218 | LR: 0.001 #############
Train-218 epoch | loss:0.00031775 | acc:0.8448
############# Starting Epoch 219 | LR: 0.001 #############
Train-219 epoch | loss:0.00031711 | acc:0.8456
##### Epoch 219 | gt mAP: 0.7142298089466517 | rcnn mAP: 0.6953891952577327 #####
############# Starting Epoch 220 | LR: 0.001 #############
Train-220 epoch | loss:0.00031717 | acc:0.8459
############# Starting Epoch 221 | LR: 0.001 #############
Train-221 epoch | loss:0.00031727 | acc:0.8453
##### Epoch 221 | gt mAP: 0.7151248156624342 | rcnn mAP: 0.6931851308876236 #####
############# Starting Epoch 222 | LR: 0.001 #############
Train-222 epoch | loss:0.00031802 | acc:0.8453
############# Starting Epoch 223 | LR: 0.001 #############
Train-223 epoch | loss:0.00031730 | acc:0.8457
##### Epoch 223 | gt mAP: 0.7184589416056087 | rcnn mAP: 0.6971747172863774 #####
############# Starting Epoch 224 | LR: 0.001 #############
Train-224 epoch | loss:0.00031675 | acc:0.8459
############# Starting Epoch 225 | LR: 0.001 #############
Train-225 epoch | loss:0.00031792 | acc:0.8447
##### Epoch 225 | gt mAP: 0.7184784993867571 | rcnn mAP: 0.696971717496231 #####
############# Starting Epoch 226 | LR: 0.001 #############
Train-226 epoch | loss:0.00031697 | acc:0.8460
############# Starting Epoch 227 | LR: 0.001 #############
Train-227 epoch | loss:0.00031668 | acc:0.8467
##### Epoch 227 | gt mAP: 0.717577143806774 | rcnn mAP: 0.695405817094688 #####
############# Starting Epoch 228 | LR: 0.001 #############
Train-228 epoch | loss:0.00031637 | acc:0.8462
############# Starting Epoch 229 | LR: 0.001 #############
Train-229 epoch | loss:0.00031563 | acc:0.8465
##### Epoch 229 | gt mAP: 0.717386547131799 | rcnn mAP: 0.6959227049210267 #####
############# Starting Epoch 230 | LR: 0.001 #############
Train-230 epoch | loss:0.00031585 | acc:0.8469
############# Starting Epoch 231 | LR: 0.0001 #############
Train-231 epoch | loss:0.00030561 | acc:0.8541
##### Epoch 231 | gt mAP: 0.7288708809045049 | rcnn mAP: 0.7085390931124291 #####
############# Starting Epoch 232 | LR: 0.0001 #############
Train-232 epoch | loss:0.00029966 | acc:0.8593
############# Starting Epoch 233 | LR: 0.0001 #############
Train-233 epoch | loss:0.00029775 | acc:0.8606
##### Epoch 233 | gt mAP: 0.7327907788963048 | rcnn mAP: 0.7112812471486507 #####
############# Starting Epoch 234 | LR: 0.0001 #############
Train-234 epoch | loss:0.00029593 | acc:0.8618
############# Starting Epoch 235 | LR: 0.0001 #############
Train-235 epoch | loss:0.00029528 | acc:0.8628
##### Epoch 235 | gt mAP: 0.7347146971249879 | rcnn mAP: 0.7120962177720986 #####
############# Starting Epoch 236 | LR: 0.0001 #############
Train-236 epoch | loss:0.00029429 | acc:0.8630
############# Starting Epoch 237 | LR: 0.0001 #############
Train-237 epoch | loss:0.00029368 | acc:0.8637
##### Epoch 237 | gt mAP: 0.7338865506158883 | rcnn mAP: 0.7149675547725098 #####
############# Starting Epoch 238 | LR: 0.0001 #############
Train-238 epoch | loss:0.00029230 | acc:0.8643
############# Starting Epoch 239 | LR: 0.0001 #############
Train-239 epoch | loss:0.00029206 | acc:0.8649
##### Epoch 239 | gt mAP: 0.7345568679821786 | rcnn mAP: 0.7163874803123264 #####
############# Starting Epoch 240 | LR: 0.0001 #############
Train-240 epoch | loss:0.00029160 | acc:0.8652
############# Starting Epoch 241 | LR: 0.0001 #############
Train-241 epoch | loss:0.00029145 | acc:0.8651
##### Epoch 241 | gt mAP: 0.7353549915209318 | rcnn mAP: 0.7160200353728862 #####
############# Starting Epoch 242 | LR: 0.0001 #############
Train-242 epoch | loss:0.00029127 | acc:0.8653
############# Starting Epoch 243 | LR: 0.0001 #############
Train-243 epoch | loss:0.00029079 | acc:0.8658
##### Epoch 243 | gt mAP: 0.7350717835162981 | rcnn mAP: 0.7156472003572015 #####
############# Starting Epoch 244 | LR: 0.0001 #############
Train-244 epoch | loss:0.00028976 | acc:0.8668
############# Starting Epoch 245 | LR: 0.0001 #############
Train-245 epoch | loss:0.00028959 | acc:0.8672
##### Epoch 245 | gt mAP: 0.7362690311444624 | rcnn mAP: 0.7167354507702884 #####
############# Starting Epoch 246 | LR: 0.0001 #############
Train-246 epoch | loss:0.00028974 | acc:0.8666
############# Starting Epoch 247 | LR: 0.0001 #############
Train-247 epoch | loss:0.00028923 | acc:0.8669
##### Epoch 247 | gt mAP: 0.7358398588318374 | rcnn mAP: 0.715839210164729 #####
############# Starting Epoch 248 | LR: 0.0001 #############
Train-248 epoch | loss:0.00028908 | acc:0.8673
############# Starting Epoch 249 | LR: 0.0001 #############
Train-249 epoch | loss:0.00028906 | acc:0.8667
##### Epoch 249 | gt mAP: 0.7359045315901886 | rcnn mAP: 0.7155297949136006 #####
############# Starting Epoch 250 | LR: 0.0001 #############
Train-250 epoch | loss:0.00028821 | acc:0.8681
############# Starting Epoch 251 | LR: 1e-05 #############
Train-251 epoch | loss:0.00028709 | acc:0.8688
##### Epoch 251 | gt mAP: 0.7403121566657243 | rcnn mAP: 0.7176516298316584 #####
############# Starting Epoch 252 | LR: 1e-05 #############
Train-252 epoch | loss:0.00028733 | acc:0.8686
############# Starting Epoch 253 | LR: 1e-05 #############
Train-253 epoch | loss:0.00028738 | acc:0.8687
##### Epoch 253 | gt mAP: 0.7361285734663751 | rcnn mAP: 0.716570046599449 #####
############# Starting Epoch 254 | LR: 1e-05 #############
Train-254 epoch | loss:0.00028712 | acc:0.8685
############# Starting Epoch 255 | LR: 1e-05 #############
Train-255 epoch | loss:0.00028716 | acc:0.8686
##### Epoch 255 | gt mAP: 0.7356619021825617 | rcnn mAP: 0.7173505028802608 #####
############# Starting Epoch 256 | LR: 1e-05 #############
Train-256 epoch | loss:0.00028660 | acc:0.8693
############# Starting Epoch 257 | LR: 1e-05 #############
Train-257 epoch | loss:0.00028670 | acc:0.8688
##### Epoch 257 | gt mAP: 0.7374933774234638 | rcnn mAP: 0.7174289606677892 #####
############# Starting Epoch 258 | LR: 1e-05 #############
Train-258 epoch | loss:0.00028690 | acc:0.8689
############# Starting Epoch 259 | LR: 1e-05 #############
Train-259 epoch | loss:0.00028646 | acc:0.8700
##### Epoch 259 | gt mAP: 0.7390510363558347 | rcnn mAP: 0.7178019401767278 #####
############# Starting Epoch 260 | LR: 1e-05 #############
Train-260 epoch | loss:0.00028649 | acc:0.8693
############# Starting Epoch 261 | LR: 1e-05 #############
Train-261 epoch | loss:0.00028664 | acc:0.8690
##### Epoch 261 | gt mAP: 0.7367407519294145 | rcnn mAP: 0.7172952846877958 #####
############# Starting Epoch 262 | LR: 1e-05 #############
Train-262 epoch | loss:0.00028638 | acc:0.8691
############# Starting Epoch 263 | LR: 1e-05 #############
Train-263 epoch | loss:0.00028656 | acc:0.8689
##### Epoch 263 | gt mAP: 0.7372280177196225 | rcnn mAP: 0.717751999197972 #####
############# Starting Epoch 264 | LR: 1e-05 #############
Train-264 epoch | loss:0.00028620 | acc:0.8700
############# Starting Epoch 265 | LR: 1e-05 #############
Train-265 epoch | loss:0.00028605 | acc:0.8696
##### Epoch 265 | gt mAP: 0.7363641149520748 | rcnn mAP: 0.717470806444784 #####
############# Starting Epoch 266 | LR: 1e-05 #############
Train-266 epoch | loss:0.00028579 | acc:0.8699
############# Starting Epoch 267 | LR: 1e-05 #############
Train-267 epoch | loss:0.00028645 | acc:0.8692
##### Epoch 267 | gt mAP: 0.7382621499480497 | rcnn mAP: 0.7185272782403115 #####
############# Starting Epoch 268 | LR: 1e-05 #############
Train-268 epoch | loss:0.00028589 | acc:0.8700
############# Starting Epoch 269 | LR: 1e-05 #############
Train-269 epoch | loss:0.00028645 | acc:0.8694
##### Epoch 269 | gt mAP: 0.7383330735459449 | rcnn mAP: 0.7180553063665049 #####
