******************************
Namespace(board=True, cfg='configs/coco/resnet152/256x192_adam_lr1e-3-aug.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='res152_fast_res_aug', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3-aug.yaml-res152_fast_res_aug/', world_size=4)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 45, 'SCALE_FACTOR': 0.35, 'NUM_JOINTS_HALF_BODY': 8, 'PROB_HALF_BODY': 0.3}, 'MODEL': {'NAME': 'fast_duc_pose', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_LAYERS': 152, 'EXTRA': {'BACKBONE': 'resnet', 'SIGMA': 2, 'CROP': 'fix', 'PRESET': 'simple', 'FINAL_CONV_KERNEL': 1, 'STAGE1': {'NUM_CONV': 4}, 'STAGE2': {'NUM_CONV': 2}, 'STAGE3': {'NUM_CONV': 1}}}, 'TRAIN': {'WORLD_SIZE': 4, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 270, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [170, 200], 'DPG_MILESTONE': 210, 'DPG_STEP': [20, 40]}, 'FILE_NAME': '256x192_adam_lr1e-3-aug.yaml'}
******************************
Create new model
=> init weights
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00114031 | acc:0.1073
Train-164 epoch | loss:0.00040163 | acc:0.7992
############# Starting Epoch 165 | LR: 0.001 #############
Train-165 epoch | loss:0.00031159 | acc:0.8510
##### Epoch 165 | gt mAP: 0.7272262849002893 | rcnn mAP: 0.7019372758247496 #####
############# Starting Epoch 166 | LR: 0.001 #############
Train-166 epoch | loss:0.00030132 | acc:0.8590
############# Starting Epoch 167 | LR: 0.001 #############
Train-167 epoch | loss:0.00029644 | acc:0.8628
##### Epoch 167 | gt mAP: 0.7286618664024044 | rcnn mAP: 0.7073317113009429 #####
############# Starting Epoch 168 | LR: 0.001 #############
Train-168 epoch | loss:0.00029509 | acc:0.8640
############# Starting Epoch 169 | LR: 0.001 #############
Train-169 epoch | loss:0.00029622 | acc:0.8627
##### Epoch 169 | gt mAP: 0.723039739699153 | rcnn mAP: 0.7029033713205812 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00028910 | acc:0.8686
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00028440 | acc:0.8720
##### Epoch 171 | gt mAP: 0.7356926088195536 | rcnn mAP: 0.7159930344362772 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00028237 | acc:0.8734
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00028095 | acc:0.8746
##### Epoch 173 | gt mAP: 0.7388379070406643 | rcnn mAP: 0.7172652632954125 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00027920 | acc:0.8762
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00027919 | acc:0.8761
##### Epoch 175 | gt mAP: 0.7402715565042199 | rcnn mAP: 0.7173409779118527 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00027858 | acc:0.8765
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00027785 | acc:0.8769
##### Epoch 177 | gt mAP: 0.741585872051602 | rcnn mAP: 0.7172894908343139 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00027717 | acc:0.8775
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00027649 | acc:0.8784
##### Epoch 179 | gt mAP: 0.7414276885519854 | rcnn mAP: 0.7195705970025982 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00027584 | acc:0.8785
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00027548 | acc:0.8787
##### Epoch 181 | gt mAP: 0.7424734855075692 | rcnn mAP: 0.719709143195057 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00027495 | acc:0.8792
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00027422 | acc:0.8796
##### Epoch 183 | gt mAP: 0.7405715743046364 | rcnn mAP: 0.7205218003216393 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00027450 | acc:0.8795
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00027470 | acc:0.8796
##### Epoch 185 | gt mAP: 0.7418717959418437 | rcnn mAP: 0.7190356284342895 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00027372 | acc:0.8800
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00027336 | acc:0.8808
##### Epoch 187 | gt mAP: 0.7439961064187162 | rcnn mAP: 0.7197876991616395 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00027383 | acc:0.8803
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00027246 | acc:0.8809
##### Epoch 189 | gt mAP: 0.7440043292591364 | rcnn mAP: 0.7209080222863288 #####
############# Starting Epoch 190 | LR: 0.0001 #############
Train-190 epoch | loss:0.00027218 | acc:0.8813
############# Starting Epoch 191 | LR: 0.0001 #############
Train-191 epoch | loss:0.00027237 | acc:0.8816
##### Epoch 191 | gt mAP: 0.7444812477111437 | rcnn mAP: 0.7204648832225435 #####
############# Starting Epoch 192 | LR: 0.0001 #############
Train-192 epoch | loss:0.00027210 | acc:0.8815
############# Starting Epoch 193 | LR: 0.0001 #############
Train-193 epoch | loss:0.00027124 | acc:0.8822
##### Epoch 193 | gt mAP: 0.7451319674395224 | rcnn mAP: 0.7203106062955572 #####
############# Starting Epoch 194 | LR: 0.0001 #############
Train-194 epoch | loss:0.00027134 | acc:0.8819
############# Starting Epoch 195 | LR: 0.0001 #############
Train-195 epoch | loss:0.00027141 | acc:0.8821
##### Epoch 195 | gt mAP: 0.7431690946265764 | rcnn mAP: 0.718487620549435 #####
############# Starting Epoch 196 | LR: 0.0001 #############
Train-196 epoch | loss:0.00027106 | acc:0.8824
############# Starting Epoch 197 | LR: 0.0001 #############
Train-197 epoch | loss:0.00027059 | acc:0.8828
##### Epoch 197 | gt mAP: 0.7418338742853784 | rcnn mAP: 0.7188254131803322 #####
############# Starting Epoch 198 | LR: 0.0001 #############
Train-198 epoch | loss:0.00027046 | acc:0.8831
############# Starting Epoch 199 | LR: 0.0001 #############
Train-199 epoch | loss:0.00027008 | acc:0.8834
##### Epoch 199 | gt mAP: 0.7441319208200254 | rcnn mAP: 0.7202371759811709 #####
############# Starting Epoch 200 | LR: 1e-05 #############
Train-200 epoch | loss:0.00026949 | acc:0.8838
############# Starting Epoch 201 | LR: 1e-05 #############
Train-201 epoch | loss:0.00026907 | acc:0.8838
##### Epoch 201 | gt mAP: 0.7448404883689755 | rcnn mAP: 0.7202166872607451 #####
############# Starting Epoch 202 | LR: 1e-05 #############
Train-202 epoch | loss:0.00026925 | acc:0.8837
############# Starting Epoch 203 | LR: 1e-05 #############
Train-203 epoch | loss:0.00026855 | acc:0.8838
##### Epoch 203 | gt mAP: 0.7443200136226188 | rcnn mAP: 0.7209274375578445 #####
############# Starting Epoch 204 | LR: 1e-05 #############
Train-204 epoch | loss:0.00026887 | acc:0.8838
############# Starting Epoch 205 | LR: 1e-05 #############
Train-205 epoch | loss:0.00026891 | acc:0.8839
##### Epoch 205 | gt mAP: 0.7451550638461777 | rcnn mAP: 0.7202500899332187 #####
############# Starting Epoch 206 | LR: 1e-05 #############
Train-206 epoch | loss:0.00026896 | acc:0.8839
############# Starting Epoch 207 | LR: 1e-05 #############
Train-207 epoch | loss:0.00026889 | acc:0.8840
##### Epoch 207 | gt mAP: 0.7440669347252542 | rcnn mAP: 0.7205611266826739 #####
############# Starting Epoch 208 | LR: 1e-05 #############
Train-208 epoch | loss:0.00026857 | acc:0.8843
############# Starting Epoch 209 | LR: 1e-05 #############
Train-209 epoch | loss:0.00026868 | acc:0.8844
##### Epoch 209 | gt mAP: 0.7457452432163296 | rcnn mAP: 0.7207482833455754 #####
############# Starting Epoch 210 | LR: 1e-05 #############
Train-210 epoch | loss:0.00026830 | acc:0.8842
############# Starting Epoch 211 | LR: 0.001 #############
Train-211 epoch | loss:0.00030307 | acc:0.8559
##### Epoch 211 | gt mAP: 0.7267985786853829 | rcnn mAP: 0.7052996487588862 #####
############# Starting Epoch 212 | LR: 0.001 #############
Train-212 epoch | loss:0.00030531 | acc:0.8537
############# Starting Epoch 213 | LR: 0.001 #############
Train-213 epoch | loss:0.00030627 | acc:0.8531
##### Epoch 213 | gt mAP: 0.7266341933717598 | rcnn mAP: 0.7053635210870739 #####
############# Starting Epoch 214 | LR: 0.001 #############
Train-214 epoch | loss:0.00030592 | acc:0.8538
############# Starting Epoch 215 | LR: 0.001 #############
Train-215 epoch | loss:0.00030734 | acc:0.8526
##### Epoch 215 | gt mAP: 0.7259952673809251 | rcnn mAP: 0.7032133936237557 #####
############# Starting Epoch 216 | LR: 0.001 #############
Train-216 epoch | loss:0.00030549 | acc:0.8536
############# Starting Epoch 217 | LR: 0.001 #############
Train-217 epoch | loss:0.00030448 | acc:0.8544
##### Epoch 217 | gt mAP: 0.7312982497946171 | rcnn mAP: 0.7102545267782879 #####
############# Starting Epoch 218 | LR: 0.001 #############
Train-218 epoch | loss:0.00030460 | acc:0.8545
############# Starting Epoch 219 | LR: 0.001 #############
Train-219 epoch | loss:0.00030435 | acc:0.8547
##### Epoch 219 | gt mAP: 0.728409855574157 | rcnn mAP: 0.7069511607368838 #####
############# Starting Epoch 220 | LR: 0.001 #############
Train-220 epoch | loss:0.00030417 | acc:0.8551
############# Starting Epoch 221 | LR: 0.001 #############
Train-221 epoch | loss:0.00030372 | acc:0.8557
##### Epoch 221 | gt mAP: 0.7287982996731824 | rcnn mAP: 0.7102469831609326 #####
############# Starting Epoch 222 | LR: 0.001 #############
Train-222 epoch | loss:0.00030360 | acc:0.8552
############# Starting Epoch 223 | LR: 0.001 #############
Train-223 epoch | loss:0.00030318 | acc:0.8556
##### Epoch 223 | gt mAP: 0.7304017759709673 | rcnn mAP: 0.7062188374516892 #####
############# Starting Epoch 224 | LR: 0.001 #############
Train-224 epoch | loss:0.00030357 | acc:0.8556
############# Starting Epoch 225 | LR: 0.001 #############
Train-225 epoch | loss:0.00030223 | acc:0.8568
##### Epoch 225 | gt mAP: 0.7287052558043944 | rcnn mAP: 0.7063208412050904 #####
############# Starting Epoch 226 | LR: 0.001 #############
Train-226 epoch | loss:0.00030248 | acc:0.8567
############# Starting Epoch 227 | LR: 0.001 #############
Train-227 epoch | loss:0.00030194 | acc:0.8566
##### Epoch 227 | gt mAP: 0.7273952748310804 | rcnn mAP: 0.7067652264949141 #####
############# Starting Epoch 228 | LR: 0.001 #############
Train-228 epoch | loss:0.00030068 | acc:0.8581
############# Starting Epoch 229 | LR: 0.001 #############
Train-229 epoch | loss:0.00030019 | acc:0.8582
##### Epoch 229 | gt mAP: 0.73312337705828 | rcnn mAP: 0.7111011886561407 #####
############# Starting Epoch 230 | LR: 0.001 #############
Train-230 epoch | loss:0.00030074 | acc:0.8573
############# Starting Epoch 231 | LR: 0.0001 #############
Train-231 epoch | loss:0.00029215 | acc:0.8643
##### Epoch 231 | gt mAP: 0.7426691225309482 | rcnn mAP: 0.7178238227950395 #####
############# Starting Epoch 232 | LR: 0.0001 #############
Train-232 epoch | loss:0.00028740 | acc:0.8677
############# Starting Epoch 233 | LR: 0.0001 #############
Train-233 epoch | loss:0.00028573 | acc:0.8686
##### Epoch 233 | gt mAP: 0.7452583645859702 | rcnn mAP: 0.7199762696752602 #####
############# Starting Epoch 234 | LR: 0.0001 #############
Train-234 epoch | loss:0.00028457 | acc:0.8699
############# Starting Epoch 235 | LR: 0.0001 #############
Train-235 epoch | loss:0.00028408 | acc:0.8703
##### Epoch 235 | gt mAP: 0.745321082330752 | rcnn mAP: 0.7193923398684053 #####
############# Starting Epoch 236 | LR: 0.0001 #############
Train-236 epoch | loss:0.00028322 | acc:0.8708
############# Starting Epoch 237 | LR: 0.0001 #############
Train-237 epoch | loss:0.00028246 | acc:0.8713
##### Epoch 237 | gt mAP: 0.7467270711158148 | rcnn mAP: 0.7223164600339811 #####
############# Starting Epoch 238 | LR: 0.0001 #############
Train-238 epoch | loss:0.00028198 | acc:0.8720
############# Starting Epoch 239 | LR: 0.0001 #############
Train-239 epoch | loss:0.00028129 | acc:0.8724
##### Epoch 239 | gt mAP: 0.7453511935437372 | rcnn mAP: 0.7215808607061374 #####
############# Starting Epoch 240 | LR: 0.0001 #############
Train-240 epoch | loss:0.00028044 | acc:0.8728
############# Starting Epoch 241 | LR: 0.0001 #############
Train-241 epoch | loss:0.00028041 | acc:0.8734
##### Epoch 241 | gt mAP: 0.7466806576726198 | rcnn mAP: 0.7225347310069916 #####
############# Starting Epoch 242 | LR: 0.0001 #############
Train-242 epoch | loss:0.00027990 | acc:0.8738
############# Starting Epoch 243 | LR: 0.0001 #############
Train-243 epoch | loss:0.00027917 | acc:0.8741
##### Epoch 243 | gt mAP: 0.7468740861457963 | rcnn mAP: 0.7216627642303223 #####
############# Starting Epoch 244 | LR: 0.0001 #############
Train-244 epoch | loss:0.00027960 | acc:0.8732
############# Starting Epoch 245 | LR: 0.0001 #############
Train-245 epoch | loss:0.00027887 | acc:0.8747
##### Epoch 245 | gt mAP: 0.7469432672922739 | rcnn mAP: 0.7226339628438229 #####
############# Starting Epoch 246 | LR: 0.0001 #############
Train-246 epoch | loss:0.00027849 | acc:0.8747
############# Starting Epoch 247 | LR: 0.0001 #############
Train-247 epoch | loss:0.00027817 | acc:0.8752
##### Epoch 247 | gt mAP: 0.7470641844636907 | rcnn mAP: 0.722926485399352 #####
############# Starting Epoch 248 | LR: 0.0001 #############
Train-248 epoch | loss:0.00027789 | acc:0.8754
############# Starting Epoch 249 | LR: 0.0001 #############
Train-249 epoch | loss:0.00027730 | acc:0.8758
##### Epoch 249 | gt mAP: 0.7468995307081734 | rcnn mAP: 0.7246740168894534 #####
############# Starting Epoch 250 | LR: 0.0001 #############
Train-250 epoch | loss:0.00027672 | acc:0.8760
############# Starting Epoch 251 | LR: 1e-05 #############
Train-251 epoch | loss:0.00027655 | acc:0.8767
##### Epoch 251 | gt mAP: 0.7464812191966703 | rcnn mAP: 0.725475029836075 #####
############# Starting Epoch 252 | LR: 1e-05 #############
Train-252 epoch | loss:0.00027621 | acc:0.8763
############# Starting Epoch 253 | LR: 1e-05 #############
Train-253 epoch | loss:0.00027582 | acc:0.8769
##### Epoch 253 | gt mAP: 0.7463107484400087 | rcnn mAP: 0.7246206956677524 #####
############# Starting Epoch 254 | LR: 1e-05 #############
Train-254 epoch | loss:0.00027609 | acc:0.8769
############# Starting Epoch 255 | LR: 1e-05 #############
Train-255 epoch | loss:0.00027597 | acc:0.8770
##### Epoch 255 | gt mAP: 0.7474018101044018 | rcnn mAP: 0.7252898083076637 #####
############# Starting Epoch 256 | LR: 1e-05 #############
Train-256 epoch | loss:0.00027612 | acc:0.8767
############# Starting Epoch 257 | LR: 1e-05 #############
Train-257 epoch | loss:0.00027540 | acc:0.8773
##### Epoch 257 | gt mAP: 0.7475124332824639 | rcnn mAP: 0.7249046247822901 #####
############# Starting Epoch 258 | LR: 1e-05 #############
Train-258 epoch | loss:0.00027553 | acc:0.8769
############# Starting Epoch 259 | LR: 1e-05 #############
Train-259 epoch | loss:0.00027547 | acc:0.8771
##### Epoch 259 | gt mAP: 0.7463484326861585 | rcnn mAP: 0.7254958795795629 #####
############# Starting Epoch 260 | LR: 1e-05 #############
Train-260 epoch | loss:0.00027574 | acc:0.8769
############# Starting Epoch 261 | LR: 1e-05 #############
Train-261 epoch | loss:0.00027605 | acc:0.8768
##### Epoch 261 | gt mAP: 0.7467051839341927 | rcnn mAP: 0.7254525927646331 #####
############# Starting Epoch 262 | LR: 1e-05 #############
Train-262 epoch | loss:0.00027538 | acc:0.8770
############# Starting Epoch 263 | LR: 1e-05 #############
Train-263 epoch | loss:0.00027597 | acc:0.8769
##### Epoch 263 | gt mAP: 0.7468935941875886 | rcnn mAP: 0.7247594697809352 #####
############# Starting Epoch 264 | LR: 1e-05 #############
Train-264 epoch | loss:0.00027544 | acc:0.8770
############# Starting Epoch 265 | LR: 1e-05 #############
Train-265 epoch | loss:0.00027568 | acc:0.8769
##### Epoch 265 | gt mAP: 0.7484834584096812 | rcnn mAP: 0.7254567751674178 #####
############# Starting Epoch 266 | LR: 1e-05 #############
Train-266 epoch | loss:0.00027516 | acc:0.8776
############# Starting Epoch 267 | LR: 1e-05 #############
Train-267 epoch | loss:0.00027586 | acc:0.8769
##### Epoch 267 | gt mAP: 0.7470911786512314 | rcnn mAP: 0.7256035560084516 #####
############# Starting Epoch 268 | LR: 1e-05 #############
Train-268 epoch | loss:0.00027532 | acc:0.8773
############# Starting Epoch 269 | LR: 1e-05 #############
Train-269 epoch | loss:0.00027540 | acc:0.8770
##### Epoch 269 | gt mAP: 0.7478809785410714 | rcnn mAP: 0.7256498497049763 #####
