******************************
Namespace(board=True, cfg='./configs/coco/hrnet/256x192_w32_lr1e-3.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='hrnet_aug', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3_w32.yaml-hrnet_aug/', world_size=4)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 45, 'SCALE_FACTOR': 0.35, 'NUM_JOINTS_HALF_BODY': 8, 'PROB_HALF_BODY': 0.3}, 'MODEL': {'NAME': 'hrnet', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_DECONV_FILTERS': [256, 256, 256], 'NUM_LAYERS': 50, 'EXTRA': {'SIGMA': 2, 'CROP': 'fix', 'PRESET': 'simple', 'FINAL_CONV_KERNEL': 1, 'PRETRAINED_LAYERS': ['*'], 'STAGE2': {'NUM_MODULES': 1, 'NUM_BRANCHES': 2, 'NUM_BLOCKS': [4, 4], 'NUM_CHANNELS': [32, 64], 'BLOCK': 'BASIC', 'FUSE_METHOD': 'SUM'}, 'STAGE3': {'NUM_MODULES': 4, 'NUM_BRANCHES': 3, 'NUM_BLOCKS': [4, 4, 4], 'NUM_CHANNELS': [32, 64, 128], 'BLOCK': 'BASIC', 'FUSE_METHOD': 'SUM'}, 'STAGE4': {'NUM_MODULES': 3, 'NUM_BRANCHES': 4, 'NUM_BLOCKS': [4, 4, 4, 4], 'NUM_CHANNELS': [32, 64, 128, 256], 'BLOCK': 'BASIC', 'FUSE_METHOD': 'SUM'}}}, 'TRAIN': {'WORLD_SIZE': 4, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 270, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [170, 200], 'DPG_MILESTONE': 210, 'DPG_STEP': [20, 40]}, 'FILE_NAME': '256x192_adam_lr1e-3_w32.yaml'}
******************************
Create new model
=> init weights
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00107126 | acc:0.1534
Train-156 epoch | loss:0.00031199 | acc:0.8416
############# Starting Epoch 157 | LR: 0.001 #############
Train-157 epoch | loss:0.00031177 | acc:0.8421
##### Epoch 157 | gt mAP: 0.7033742835964674 | rcnn mAP: 0.673083940166526 #####
############# Starting Epoch 158 | LR: 0.001 #############
Train-158 epoch | loss:0.00031196 | acc:0.8419
############# Starting Epoch 159 | LR: 0.001 #############
Train-159 epoch | loss:0.00031144 | acc:0.8421
##### Epoch 159 | gt mAP: 0.7189492595781724 | rcnn mAP: 0.6949965782922393 #####
############# Starting Epoch 160 | LR: 0.001 #############
Train-160 epoch | loss:0.00031060 | acc:0.8430
############# Starting Epoch 161 | LR: 0.001 #############
Train-161 epoch | loss:0.00031060 | acc:0.8429
##### Epoch 161 | gt mAP: 0.7001342544531416 | rcnn mAP: 0.6661496804149 #####
############# Starting Epoch 162 | LR: 0.001 #############
Train-162 epoch | loss:0.00031040 | acc:0.8428
############# Starting Epoch 163 | LR: 0.001 #############
Train-163 epoch | loss:0.00030980 | acc:0.8434
##### Epoch 163 | gt mAP: 0.677028233997605 | rcnn mAP: 0.6409996290458667 #####
############# Starting Epoch 164 | LR: 0.001 #############
Train-164 epoch | loss:0.00030997 | acc:0.8439
############# Starting Epoch 165 | LR: 0.001 #############
Train-165 epoch | loss:0.00031146 | acc:0.8429
##### Epoch 165 | gt mAP: 0.6974907537158754 | rcnn mAP: 0.6703986791864127 #####
############# Starting Epoch 166 | LR: 0.001 #############
Train-166 epoch | loss:0.00030968 | acc:0.8436
############# Starting Epoch 167 | LR: 0.001 #############
Train-167 epoch | loss:0.00030931 | acc:0.8438
##### Epoch 167 | gt mAP: 0.7212624599900522 | rcnn mAP: 0.6971768090002901 #####
############# Starting Epoch 168 | LR: 0.001 #############
Train-168 epoch | loss:0.00030898 | acc:0.8444
############# Starting Epoch 169 | LR: 0.0001 #############
Train-169 epoch | loss:0.00030172 | acc:0.8497
##### Epoch 169 | gt mAP: 0.7326330080180845 | rcnn mAP: 0.7086788007826541 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00029862 | acc:0.8520
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00029697 | acc:0.8535
##### Epoch 171 | gt mAP: 0.7271181497748445 | rcnn mAP: 0.6990090831130698 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00029579 | acc:0.8543
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00029491 | acc:0.8551
##### Epoch 173 | gt mAP: 0.7197057521967225 | rcnn mAP: 0.6869270255530657 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00029438 | acc:0.8558
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00029400 | acc:0.8556
##### Epoch 175 | gt mAP: 0.7330144259786687 | rcnn mAP: 0.7067094850286144 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00029344 | acc:0.8565
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00029309 | acc:0.8563
##### Epoch 177 | gt mAP: 0.731392892410788 | rcnn mAP: 0.7064547186328664 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00029290 | acc:0.8564
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00029199 | acc:0.8572
##### Epoch 179 | gt mAP: 0.7139967101931918 | rcnn mAP: 0.6820504752078083 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00029185 | acc:0.8581
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00029120 | acc:0.8580
##### Epoch 181 | gt mAP: 0.7315965720669974 | rcnn mAP: 0.7003951608365353 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00029222 | acc:0.8569
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00029122 | acc:0.8581
##### Epoch 183 | gt mAP: 0.7247842932411483 | rcnn mAP: 0.6924746478585209 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00029106 | acc:0.8582
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00029069 | acc:0.8588
##### Epoch 185 | gt mAP: 0.7284699249084222 | rcnn mAP: 0.7010884876551386 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00029043 | acc:0.8589
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00029022 | acc:0.8592
##### Epoch 187 | gt mAP: 0.7333473582095899 | rcnn mAP: 0.7058884365071424 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00028963 | acc:0.8593
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00028980 | acc:0.8593
##### Epoch 189 | gt mAP: 0.736789931723411 | rcnn mAP: 0.7114376564633674 #####
############# Starting Epoch 190 | LR: 0.0001 #############
Train-190 epoch | loss:0.00028913 | acc:0.8597
############# Starting Epoch 191 | LR: 0.0001 #############
Train-191 epoch | loss:0.00028953 | acc:0.8591
##### Epoch 191 | gt mAP: 0.7124494528775001 | rcnn mAP: 0.6774674938275594 #####
############# Starting Epoch 192 | LR: 0.0001 #############
Train-192 epoch | loss:0.00028943 | acc:0.8596
############# Starting Epoch 193 | LR: 0.0001 #############
Train-193 epoch | loss:0.00028912 | acc:0.8599
##### Epoch 193 | gt mAP: 0.7383136540190877 | rcnn mAP: 0.7154188558422072 #####
############# Starting Epoch 194 | LR: 0.0001 #############
Train-194 epoch | loss:0.00028892 | acc:0.8602
############# Starting Epoch 195 | LR: 0.0001 #############
Train-195 epoch | loss:0.00028829 | acc:0.8604
##### Epoch 195 | gt mAP: 0.7363713224686661 | rcnn mAP: 0.7108333881248222 #####
############# Starting Epoch 196 | LR: 0.0001 #############
Train-196 epoch | loss:0.00028885 | acc:0.8600
############# Starting Epoch 197 | LR: 0.0001 #############
Train-197 epoch | loss:0.00028863 | acc:0.8605
##### Epoch 197 | gt mAP: 0.7394488338207426 | rcnn mAP: 0.7178533469141453 #####
############# Starting Epoch 198 | LR: 0.0001 #############
Train-198 epoch | loss:0.00028871 | acc:0.8601
############# Starting Epoch 199 | LR: 1e-05 #############
Train-199 epoch | loss:0.00028766 | acc:0.8609
##### Epoch 199 | gt mAP: 0.7352656895830282 | rcnn mAP: 0.7113048997042406 #####
############# Starting Epoch 200 | LR: 1e-05 #############
Train-200 epoch | loss:0.00028749 | acc:0.8613
############# Starting Epoch 201 | LR: 1e-05 #############
Train-201 epoch | loss:0.00028681 | acc:0.8618
##### Epoch 201 | gt mAP: 0.7363224191205622 | rcnn mAP: 0.7118457812153154 #####
############# Starting Epoch 202 | LR: 1e-05 #############
Train-202 epoch | loss:0.00028828 | acc:0.8604
############# Starting Epoch 203 | LR: 1e-05 #############
Train-203 epoch | loss:0.00028737 | acc:0.8617
##### Epoch 203 | gt mAP: 0.7362615569358109 | rcnn mAP: 0.7136058375918657 #####
############# Starting Epoch 204 | LR: 1e-05 #############
Train-204 epoch | loss:0.00028740 | acc:0.8613
############# Starting Epoch 205 | LR: 1e-05 #############
Train-205 epoch | loss:0.00028727 | acc:0.8614
##### Epoch 205 | gt mAP: 0.7385574325814512 | rcnn mAP: 0.7143372463269233 #####
############# Starting Epoch 206 | LR: 1e-05 #############
Train-206 epoch | loss:0.00028705 | acc:0.8615
############# Starting Epoch 207 | LR: 1e-05 #############
Train-207 epoch | loss:0.00028749 | acc:0.8611
##### Epoch 207 | gt mAP: 0.7275431116025776 | rcnn mAP: 0.6945474979548104 #####
############# Starting Epoch 208 | LR: 1e-05 #############
Train-208 epoch | loss:0.00028753 | acc:0.8607
############# Starting Epoch 209 | LR: 1e-05 #############
Train-209 epoch | loss:0.00028702 | acc:0.8614
##### Epoch 209 | gt mAP: 0.7226362085512011 | rcnn mAP: 0.6936820780789891 #####
############# Starting Epoch 210 | LR: 1e-05 #############
Train-210 epoch | loss:0.00028701 | acc:0.8615
############# Starting Epoch 211 | LR: 0.001 #############
Train-211 epoch | loss:0.00031681 | acc:0.8372
##### Epoch 211 | gt mAP: 0.7246659482995311 | rcnn mAP: 0.7014147877335826 #####
############# Starting Epoch 212 | LR: 0.001 #############
Train-212 epoch | loss:0.00031805 | acc:0.8361
############# Starting Epoch 213 | LR: 0.001 #############
Train-213 epoch | loss:0.00031872 | acc:0.8361
##### Epoch 213 | gt mAP: 0.704244845206427 | rcnn mAP: 0.6552008108514348 #####
############# Starting Epoch 214 | LR: 0.001 #############
Train-214 epoch | loss:0.00031938 | acc:0.8353
############# Starting Epoch 215 | LR: 0.001 #############
Train-215 epoch | loss:0.00031845 | acc:0.8359
##### Epoch 215 | gt mAP: 0.7232120927215461 | rcnn mAP: 0.6833690041861201 #####
############# Starting Epoch 216 | LR: 0.001 #############
Train-216 epoch | loss:0.00031754 | acc:0.8365
############# Starting Epoch 217 | LR: 0.001 #############
Train-217 epoch | loss:0.00031794 | acc:0.8359
##### Epoch 217 | gt mAP: 0.722346041760424 | rcnn mAP: 0.6993313057689604 #####
############# Starting Epoch 218 | LR: 0.001 #############
Train-218 epoch | loss:0.00031799 | acc:0.8361
############# Starting Epoch 219 | LR: 0.001 #############
Train-219 epoch | loss:0.00031682 | acc:0.8368
##### Epoch 219 | gt mAP: 0.7045335389199832 | rcnn mAP: 0.6749580342872031 #####
############# Starting Epoch 220 | LR: 0.001 #############
Train-220 epoch | loss:0.00031835 | acc:0.8357
############# Starting Epoch 221 | LR: 0.001 #############
Train-221 epoch | loss:0.00031798 | acc:0.8369
##### Epoch 221 | gt mAP: 0.7088938644570875 | rcnn mAP: 0.6821171775739163 #####
############# Starting Epoch 222 | LR: 0.001 #############
Train-222 epoch | loss:0.00031783 | acc:0.8358
############# Starting Epoch 223 | LR: 0.001 #############
Train-223 epoch | loss:0.00031527 | acc:0.8378
##### Epoch 223 | gt mAP: 0.7111590473809946 | rcnn mAP: 0.6756858392988435 #####
############# Starting Epoch 224 | LR: 0.001 #############
Train-224 epoch | loss:0.00031671 | acc:0.8370
############# Starting Epoch 225 | LR: 0.001 #############
Train-225 epoch | loss:0.00031610 | acc:0.8376
##### Epoch 225 | gt mAP: 0.7100202526604892 | rcnn mAP: 0.6822486132518141 #####
############# Starting Epoch 226 | LR: 0.001 #############
Train-226 epoch | loss:0.00031625 | acc:0.8373
############# Starting Epoch 227 | LR: 0.001 #############
Train-227 epoch | loss:0.00031876 | acc:0.8350
##### Epoch 227 | gt mAP: 0.7255900844635391 | rcnn mAP: 0.7039200621265818 #####
############# Starting Epoch 228 | LR: 0.001 #############
Train-228 epoch | loss:0.00031610 | acc:0.8375
############# Starting Epoch 229 | LR: 0.001 #############
Train-229 epoch | loss:0.00031600 | acc:0.8375
##### Epoch 229 | gt mAP: 0.7002394700358501 | rcnn mAP: 0.6700178511548768 #####
############# Starting Epoch 230 | LR: 0.0001 #############
Train-230 epoch | loss:0.00030887 | acc:0.8428
############# Starting Epoch 231 | LR: 0.0001 #############
Train-231 epoch | loss:0.00030529 | acc:0.8457
##### Epoch 231 | gt mAP: 0.731314136200357 | rcnn mAP: 0.711158892696888 #####
############# Starting Epoch 232 | LR: 0.0001 #############
Train-232 epoch | loss:0.00030381 | acc:0.8466
############# Starting Epoch 233 | LR: 0.0001 #############
Train-233 epoch | loss:0.00030282 | acc:0.8478
##### Epoch 233 | gt mAP: 0.7229118006068975 | rcnn mAP: 0.6930237406102006 #####
############# Starting Epoch 234 | LR: 0.0001 #############
Train-234 epoch | loss:0.00030218 | acc:0.8485
############# Starting Epoch 235 | LR: 0.0001 #############
Train-235 epoch | loss:0.00030124 | acc:0.8489
##### Epoch 235 | gt mAP: 0.7242037922004462 | rcnn mAP: 0.6972563112160838 #####
############# Starting Epoch 236 | LR: 0.0001 #############
Train-236 epoch | loss:0.00030111 | acc:0.8494
############# Starting Epoch 237 | LR: 0.0001 #############
Train-237 epoch | loss:0.00029994 | acc:0.8497
##### Epoch 237 | gt mAP: 0.7297140080566182 | rcnn mAP: 0.7029937211436005 #####
############# Starting Epoch 238 | LR: 0.0001 #############
Train-238 epoch | loss:0.00030008 | acc:0.8501
############# Starting Epoch 239 | LR: 0.0001 #############
Train-239 epoch | loss:0.00029899 | acc:0.8505
##### Epoch 239 | gt mAP: 0.730725583720082 | rcnn mAP: 0.7075565177649968 #####
############# Starting Epoch 240 | LR: 0.0001 #############
Train-240 epoch | loss:0.00029913 | acc:0.8509
############# Starting Epoch 241 | LR: 0.0001 #############
Train-241 epoch | loss:0.00029949 | acc:0.8502
##### Epoch 241 | gt mAP: 0.7375297100609483 | rcnn mAP: 0.7130477652536321 #####
############# Starting Epoch 242 | LR: 0.0001 #############
Train-242 epoch | loss:0.00029847 | acc:0.8511
############# Starting Epoch 243 | LR: 0.0001 #############
Train-243 epoch | loss:0.00029819 | acc:0.8516
##### Epoch 243 | gt mAP: 0.7222966319645683 | rcnn mAP: 0.6947723487308829 #####
############# Starting Epoch 244 | LR: 0.0001 #############
Train-244 epoch | loss:0.00029794 | acc:0.8517
############# Starting Epoch 245 | LR: 0.0001 #############
Train-245 epoch | loss:0.00029738 | acc:0.8517
##### Epoch 245 | gt mAP: 0.7294372090986772 | rcnn mAP: 0.7041993961017133 #####
############# Starting Epoch 246 | LR: 0.0001 #############
Train-246 epoch | loss:0.00029719 | acc:0.8521
############# Starting Epoch 247 | LR: 0.0001 #############
Train-247 epoch | loss:0.00029746 | acc:0.8517
##### Epoch 247 | gt mAP: 0.7305552788867071 | rcnn mAP: 0.7081520151212107 #####
############# Starting Epoch 248 | LR: 0.0001 #############
Train-248 epoch | loss:0.00029671 | acc:0.8529
############# Starting Epoch 249 | LR: 0.0001 #############
Train-249 epoch | loss:0.00029665 | acc:0.8526
##### Epoch 249 | gt mAP: 0.7395544609303903 | rcnn mAP: 0.7155083558122213 #####
############# Starting Epoch 250 | LR: 1e-05 #############
Train-250 epoch | loss:0.00029615 | acc:0.8529
############# Starting Epoch 251 | LR: 1e-05 #############
Train-251 epoch | loss:0.00029618 | acc:0.8528
##### Epoch 251 | gt mAP: 0.7350762337553127 | rcnn mAP: 0.711570377281804 #####
############# Starting Epoch 252 | LR: 1e-05 #############
Train-252 epoch | loss:0.00029649 | acc:0.8523
############# Starting Epoch 253 | LR: 1e-05 #############
Train-253 epoch | loss:0.00029613 | acc:0.8526
##### Epoch 253 | gt mAP: 0.7364727599701716 | rcnn mAP: 0.7141518937721176 #####
############# Starting Epoch 254 | LR: 1e-05 #############
Train-254 epoch | loss:0.00029604 | acc:0.8532
############# Starting Epoch 255 | LR: 1e-05 #############
Train-255 epoch | loss:0.00029531 | acc:0.8535
##### Epoch 255 | gt mAP: 0.7354715814535397 | rcnn mAP: 0.7089777139310447 #####
############# Starting Epoch 256 | LR: 1e-05 #############
Train-256 epoch | loss:0.00029581 | acc:0.8528
############# Starting Epoch 257 | LR: 1e-05 #############
Train-257 epoch | loss:0.00029590 | acc:0.8529
##### Epoch 257 | gt mAP: 0.740529950971061 | rcnn mAP: 0.7190249177535325 #####
############# Starting Epoch 258 | LR: 1e-05 #############
Train-258 epoch | loss:0.00029598 | acc:0.8535
############# Starting Epoch 259 | LR: 1e-05 #############
Train-259 epoch | loss:0.00029582 | acc:0.8533
##### Epoch 259 | gt mAP: 0.7265006459229896 | rcnn mAP: 0.7003677329890896 #####
############# Starting Epoch 260 | LR: 1e-05 #############
Train-260 epoch | loss:0.00029623 | acc:0.8531
############# Starting Epoch 261 | LR: 1e-05 #############
Train-261 epoch | loss:0.00029536 | acc:0.8541
##### Epoch 261 | gt mAP: 0.7243758748439778 | rcnn mAP: 0.6984061569120555 #####
############# Starting Epoch 262 | LR: 1e-05 #############
Train-262 epoch | loss:0.00029449 | acc:0.8544
############# Starting Epoch 263 | LR: 1e-05 #############
Train-263 epoch | loss:0.00029524 | acc:0.8534
##### Epoch 263 | gt mAP: 0.7117708194787075 | rcnn mAP: 0.6826914854680793 #####
############# Starting Epoch 264 | LR: 1e-05 #############
Train-264 epoch | loss:0.00029554 | acc:0.8534
############# Starting Epoch 265 | LR: 1e-05 #############
Train-265 epoch | loss:0.00029483 | acc:0.8539
##### Epoch 265 | gt mAP: 0.7402480767802523 | rcnn mAP: 0.7173993186230957 #####
############# Starting Epoch 266 | LR: 1e-05 #############
Train-266 epoch | loss:0.00029562 | acc:0.8535
############# Starting Epoch 267 | LR: 1e-05 #############
Train-267 epoch | loss:0.00029522 | acc:0.8534
##### Epoch 267 | gt mAP: 0.743415536830519 | rcnn mAP: 0.7232713304819072 #####
############# Starting Epoch 268 | LR: 1e-05 #############
Train-268 epoch | loss:0.00029502 | acc:0.8538
############# Starting Epoch 269 | LR: 1e-05 #############
Train-269 epoch | loss:0.00029536 | acc:0.8536
##### Epoch 269 | gt mAP: 0.734662725875188 | rcnn mAP: 0.7109766724868671 #####
