******************************
Namespace(board=True, cfg='./configs/coco/resnet50/256x192_adam_lr1e-3-duc.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='unshuffle_duc_aug', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3-duc.yaml-unshuffle_duc_aug/', world_size=4)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 45, 'SCALE_FACTOR': 0.35, 'NUM_JOINTS_HALF_BODY': 8, 'PROB_HALF_BODY': 0.3}, 'MODEL': {'NAME': 'fast_duc_pose', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_LAYERS': 50, 'EXTRA': {'BACKBONE': 'shuffle', 'SIGMA': 2, 'CROP': 'fix', 'PRESET': 'simple', 'FINAL_CONV_KERNEL': 1, 'STAGE1': {'NUM_CONV': 4}, 'STAGE2': {'NUM_CONV': 2}, 'STAGE3': {'NUM_CONV': 1}}}, 'TRAIN': {'WORLD_SIZE': 4, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 270, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [170, 200], 'DPG_MILESTONE': 210, 'DPG_STEP': [20, 40]}, 'FILE_NAME': '256x192_adam_lr1e-3-duc.yaml'}
******************************
Create new model
=> init weights
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00112167 | acc:0.1318
Train-164 epoch | loss:0.00030695 | acc:0.8550
############# Starting Epoch 165 | LR: 0.001 #############
Train-165 epoch | loss:0.00030752 | acc:0.8538
##### Epoch 165 | gt mAP: 0.7169703500119331 | rcnn mAP: 0.6950415019900941 #####
############# Starting Epoch 166 | LR: 0.001 #############
Train-166 epoch | loss:0.00030782 | acc:0.8543
############# Starting Epoch 167 | LR: 0.001 #############
Train-167 epoch | loss:0.00030822 | acc:0.8532
##### Epoch 167 | gt mAP: 0.7154782599807324 | rcnn mAP: 0.6937391935661149 #####
############# Starting Epoch 168 | LR: 0.001 #############
Train-168 epoch | loss:0.00030751 | acc:0.8537
############# Starting Epoch 169 | LR: 0.0001 #############
Train-169 epoch | loss:0.00029907 | acc:0.8602
##### Epoch 169 | gt mAP: 0.727822333364156 | rcnn mAP: 0.7032357256061216 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00029527 | acc:0.8629
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00029288 | acc:0.8647
##### Epoch 171 | gt mAP: 0.7267128814137901 | rcnn mAP: 0.7054208236592857 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00029223 | acc:0.8655
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00029120 | acc:0.8662
##### Epoch 173 | gt mAP: 0.729855407426663 | rcnn mAP: 0.7064683281303507 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00028992 | acc:0.8673
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00028979 | acc:0.8673
##### Epoch 175 | gt mAP: 0.7282243979620082 | rcnn mAP: 0.7070638763828727 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00028865 | acc:0.8682
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00028866 | acc:0.8681
##### Epoch 177 | gt mAP: 0.7304897326480992 | rcnn mAP: 0.7077272128232494 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00028767 | acc:0.8691
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00028785 | acc:0.8688
##### Epoch 179 | gt mAP: 0.7300209848626208 | rcnn mAP: 0.7085778955656135 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00028734 | acc:0.8696
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00028636 | acc:0.8700
##### Epoch 181 | gt mAP: 0.7305924250890962 | rcnn mAP: 0.7081872835222659 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00028619 | acc:0.8703
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00028568 | acc:0.8707
##### Epoch 183 | gt mAP: 0.7286322277030819 | rcnn mAP: 0.7080190650267819 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00028584 | acc:0.8704
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00028566 | acc:0.8707
##### Epoch 185 | gt mAP: 0.730766923316337 | rcnn mAP: 0.7093977962490187 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00028490 | acc:0.8715
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00028494 | acc:0.8709
##### Epoch 187 | gt mAP: 0.7295749244224263 | rcnn mAP: 0.7081587096772275 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00028443 | acc:0.8716
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00028428 | acc:0.8721
##### Epoch 189 | gt mAP: 0.7298949229545167 | rcnn mAP: 0.7089589744809396 #####
############# Starting Epoch 190 | LR: 0.0001 #############
Train-190 epoch | loss:0.00028381 | acc:0.8724
############# Starting Epoch 191 | LR: 0.0001 #############
Train-191 epoch | loss:0.00028333 | acc:0.8726
##### Epoch 191 | gt mAP: 0.7306733367234766 | rcnn mAP: 0.7097807679526438 #####
############# Starting Epoch 192 | LR: 0.0001 #############
Train-192 epoch | loss:0.00028332 | acc:0.8723
############# Starting Epoch 193 | LR: 0.0001 #############
Train-193 epoch | loss:0.00028355 | acc:0.8723
##### Epoch 193 | gt mAP: 0.731587705358687 | rcnn mAP: 0.709568127873272 #####
############# Starting Epoch 194 | LR: 0.0001 #############
Train-194 epoch | loss:0.00028316 | acc:0.8724
############# Starting Epoch 195 | LR: 0.0001 #############
Train-195 epoch | loss:0.00028301 | acc:0.8728
##### Epoch 195 | gt mAP: 0.7318890164610456 | rcnn mAP: 0.7103637450958579 #####
############# Starting Epoch 196 | LR: 0.0001 #############
Train-196 epoch | loss:0.00028277 | acc:0.8726
############# Starting Epoch 197 | LR: 0.0001 #############
Train-197 epoch | loss:0.00028229 | acc:0.8735
##### Epoch 197 | gt mAP: 0.7304011949214753 | rcnn mAP: 0.7110506722416058 #####
############# Starting Epoch 198 | LR: 0.0001 #############
Train-198 epoch | loss:0.00028242 | acc:0.8733
############# Starting Epoch 199 | LR: 1e-05 #############
Train-199 epoch | loss:0.00028187 | acc:0.8741
##### Epoch 199 | gt mAP: 0.7302702585771408 | rcnn mAP: 0.7093418968863775 #####
############# Starting Epoch 200 | LR: 1e-05 #############
Train-200 epoch | loss:0.00028098 | acc:0.8745
############# Starting Epoch 201 | LR: 1e-05 #############
Train-201 epoch | loss:0.00028038 | acc:0.8745
##### Epoch 201 | gt mAP: 0.7304809283407171 | rcnn mAP: 0.709687983605212 #####
############# Starting Epoch 202 | LR: 1e-05 #############
Train-202 epoch | loss:0.00028115 | acc:0.8743
############# Starting Epoch 203 | LR: 1e-05 #############
Train-203 epoch | loss:0.00028078 | acc:0.8747
##### Epoch 203 | gt mAP: 0.7305756799264473 | rcnn mAP: 0.71034661867633 #####
############# Starting Epoch 204 | LR: 1e-05 #############
Train-204 epoch | loss:0.00028100 | acc:0.8739
############# Starting Epoch 205 | LR: 1e-05 #############
Train-205 epoch | loss:0.00028106 | acc:0.8743
##### Epoch 205 | gt mAP: 0.7311887357398604 | rcnn mAP: 0.7101602687407522 #####
############# Starting Epoch 206 | LR: 1e-05 #############
Train-206 epoch | loss:0.00028065 | acc:0.8743
############# Starting Epoch 207 | LR: 1e-05 #############
Train-207 epoch | loss:0.00028070 | acc:0.8745
##### Epoch 207 | gt mAP: 0.7307005046222533 | rcnn mAP: 0.7098900346672452 #####
############# Starting Epoch 208 | LR: 1e-05 #############
Train-208 epoch | loss:0.00028089 | acc:0.8742
############# Starting Epoch 209 | LR: 1e-05 #############
Train-209 epoch | loss:0.00028115 | acc:0.8742
##### Epoch 209 | gt mAP: 0.7304703376249879 | rcnn mAP: 0.7101111061587592 #####
############# Starting Epoch 210 | LR: 1e-05 #############
Train-210 epoch | loss:0.00028021 | acc:0.8749
############# Starting Epoch 211 | LR: 0.001 #############
Train-211 epoch | loss:0.00031774 | acc:0.8437
##### Epoch 211 | gt mAP: 0.7146073878976436 | rcnn mAP: 0.6940365339817766 #####
############# Starting Epoch 212 | LR: 0.001 #############
Train-212 epoch | loss:0.00032038 | acc:0.8412
############# Starting Epoch 213 | LR: 0.001 #############
Train-213 epoch | loss:0.00031965 | acc:0.8428
##### Epoch 213 | gt mAP: 0.7182333765261486 | rcnn mAP: 0.6986533979640985 #####
############# Starting Epoch 214 | LR: 0.001 #############
Train-214 epoch | loss:0.00031971 | acc:0.8426
############# Starting Epoch 215 | LR: 0.001 #############
Train-215 epoch | loss:0.00031951 | acc:0.8422
##### Epoch 215 | gt mAP: 0.7094582098860883 | rcnn mAP: 0.6902654340804572 #####
############# Starting Epoch 216 | LR: 0.001 #############
Train-216 epoch | loss:0.00031930 | acc:0.8427
############# Starting Epoch 217 | LR: 0.001 #############
Train-217 epoch | loss:0.00031905 | acc:0.8425
##### Epoch 217 | gt mAP: 0.7136639686460592 | rcnn mAP: 0.6927541993998632 #####
############# Starting Epoch 218 | LR: 0.001 #############
Train-218 epoch | loss:0.00031915 | acc:0.8425
############# Starting Epoch 219 | LR: 0.001 #############
Train-219 epoch | loss:0.00031835 | acc:0.8433
##### Epoch 219 | gt mAP: 0.7203064924009523 | rcnn mAP: 0.6992470142109309 #####
############# Starting Epoch 220 | LR: 0.001 #############
Train-220 epoch | loss:0.00031847 | acc:0.8428
############# Starting Epoch 221 | LR: 0.001 #############
Train-221 epoch | loss:0.00031866 | acc:0.8431
##### Epoch 221 | gt mAP: 0.7156121908849026 | rcnn mAP: 0.6961188868337495 #####
############# Starting Epoch 222 | LR: 0.001 #############
Train-222 epoch | loss:0.00031785 | acc:0.8433
############# Starting Epoch 223 | LR: 0.001 #############
Train-223 epoch | loss:0.00031755 | acc:0.8438
##### Epoch 223 | gt mAP: 0.7201398960307099 | rcnn mAP: 0.6974593415139522 #####
############# Starting Epoch 224 | LR: 0.001 #############
Train-224 epoch | loss:0.00031710 | acc:0.8440
############# Starting Epoch 225 | LR: 0.001 #############
Train-225 epoch | loss:0.00031771 | acc:0.8438
##### Epoch 225 | gt mAP: 0.714541403390951 | rcnn mAP: 0.696200010208464 #####
############# Starting Epoch 226 | LR: 0.001 #############
Train-226 epoch | loss:0.00031643 | acc:0.8448
############# Starting Epoch 227 | LR: 0.001 #############
Train-227 epoch | loss:0.00031614 | acc:0.8452
##### Epoch 227 | gt mAP: 0.7182670973436008 | rcnn mAP: 0.6998911772463485 #####
############# Starting Epoch 228 | LR: 0.001 #############
Train-228 epoch | loss:0.00031608 | acc:0.8450
############# Starting Epoch 229 | LR: 0.001 #############
Train-229 epoch | loss:0.00031552 | acc:0.8454
##### Epoch 229 | gt mAP: 0.7190077149550881 | rcnn mAP: 0.6982198973620267 #####
############# Starting Epoch 230 | LR: 0.0001 #############
Train-230 epoch | loss:0.00030734 | acc:0.8517
############# Starting Epoch 231 | LR: 0.0001 #############
Train-231 epoch | loss:0.00030386 | acc:0.8543
##### Epoch 231 | gt mAP: 0.7314372041631675 | rcnn mAP: 0.7088328038232666 #####
############# Starting Epoch 232 | LR: 0.0001 #############
Train-232 epoch | loss:0.00030223 | acc:0.8557
############# Starting Epoch 233 | LR: 0.0001 #############
Train-233 epoch | loss:0.00030048 | acc:0.8571
##### Epoch 233 | gt mAP: 0.7322504064624391 | rcnn mAP: 0.7101524775572285 #####
############# Starting Epoch 234 | LR: 0.0001 #############
Train-234 epoch | loss:0.00030000 | acc:0.8575
############# Starting Epoch 235 | LR: 0.0001 #############
Train-235 epoch | loss:0.00029973 | acc:0.8578
##### Epoch 235 | gt mAP: 0.732998407092207 | rcnn mAP: 0.712104734363594 #####
############# Starting Epoch 236 | LR: 0.0001 #############
Train-236 epoch | loss:0.00029835 | acc:0.8590
############# Starting Epoch 237 | LR: 0.0001 #############
Train-237 epoch | loss:0.00029826 | acc:0.8591
##### Epoch 237 | gt mAP: 0.7340909759807791 | rcnn mAP: 0.7127887181978223 #####
############# Starting Epoch 238 | LR: 0.0001 #############
Train-238 epoch | loss:0.00029748 | acc:0.8592
############# Starting Epoch 239 | LR: 0.0001 #############
Train-239 epoch | loss:0.00029689 | acc:0.8598
##### Epoch 239 | gt mAP: 0.7337374025232891 | rcnn mAP: 0.7128884395797848 #####
############# Starting Epoch 240 | LR: 0.0001 #############
Train-240 epoch | loss:0.00029644 | acc:0.8604
############# Starting Epoch 241 | LR: 0.0001 #############
Train-241 epoch | loss:0.00029621 | acc:0.8600
##### Epoch 241 | gt mAP: 0.7344950750356973 | rcnn mAP: 0.71336971569373 #####
############# Starting Epoch 242 | LR: 0.0001 #############
Train-242 epoch | loss:0.00029564 | acc:0.8610
############# Starting Epoch 243 | LR: 0.0001 #############
Train-243 epoch | loss:0.00029553 | acc:0.8609
##### Epoch 243 | gt mAP: 0.7347027864218165 | rcnn mAP: 0.7138334285573192 #####
############# Starting Epoch 244 | LR: 0.0001 #############
Train-244 epoch | loss:0.00029514 | acc:0.8612
############# Starting Epoch 245 | LR: 0.0001 #############
Train-245 epoch | loss:0.00029552 | acc:0.8611
##### Epoch 245 | gt mAP: 0.7345407965636044 | rcnn mAP: 0.7143484410301505 #####
############# Starting Epoch 246 | LR: 0.0001 #############
Train-246 epoch | loss:0.00029449 | acc:0.8618
############# Starting Epoch 247 | LR: 0.0001 #############
Train-247 epoch | loss:0.00029450 | acc:0.8613
##### Epoch 247 | gt mAP: 0.7347763667380697 | rcnn mAP: 0.7151762022858592 #####
############# Starting Epoch 248 | LR: 0.0001 #############
Train-248 epoch | loss:0.00029442 | acc:0.8617
############# Starting Epoch 249 | LR: 0.0001 #############
Train-249 epoch | loss:0.00029397 | acc:0.8621
##### Epoch 249 | gt mAP: 0.7345218815713427 | rcnn mAP: 0.7143738672106075 #####
############# Starting Epoch 250 | LR: 1e-05 #############
Train-250 epoch | loss:0.00029354 | acc:0.8627
############# Starting Epoch 251 | LR: 1e-05 #############
Train-251 epoch | loss:0.00029249 | acc:0.8632
##### Epoch 251 | gt mAP: 0.7355576858138073 | rcnn mAP: 0.7148251983893278 #####
############# Starting Epoch 252 | LR: 1e-05 #############
Train-252 epoch | loss:0.00029366 | acc:0.8625
############# Starting Epoch 253 | LR: 1e-05 #############
Train-253 epoch | loss:0.00029263 | acc:0.8632
##### Epoch 253 | gt mAP: 0.7353790417375411 | rcnn mAP: 0.7152403318581699 #####
############# Starting Epoch 254 | LR: 1e-05 #############
Train-254 epoch | loss:0.00029243 | acc:0.8635
############# Starting Epoch 255 | LR: 1e-05 #############
Train-255 epoch | loss:0.00029273 | acc:0.8633
##### Epoch 255 | gt mAP: 0.7356877102644551 | rcnn mAP: 0.7152468864012074 #####
############# Starting Epoch 256 | LR: 1e-05 #############
Train-256 epoch | loss:0.00029230 | acc:0.8633
############# Starting Epoch 257 | LR: 1e-05 #############
Train-257 epoch | loss:0.00029261 | acc:0.8628
##### Epoch 257 | gt mAP: 0.7358950654414382 | rcnn mAP: 0.7157021460364732 #####
############# Starting Epoch 258 | LR: 1e-05 #############
Train-258 epoch | loss:0.00029225 | acc:0.8633
############# Starting Epoch 259 | LR: 1e-05 #############
Train-259 epoch | loss:0.00029236 | acc:0.8632
##### Epoch 259 | gt mAP: 0.734722048159844 | rcnn mAP: 0.7145618065081364 #####
############# Starting Epoch 260 | LR: 1e-05 #############
Train-260 epoch | loss:0.00029213 | acc:0.8634
############# Starting Epoch 261 | LR: 1e-05 #############
Train-261 epoch | loss:0.00029241 | acc:0.8633
##### Epoch 261 | gt mAP: 0.7356733263055109 | rcnn mAP: 0.716238872945058 #####
############# Starting Epoch 262 | LR: 1e-05 #############
Train-262 epoch | loss:0.00029191 | acc:0.8639
############# Starting Epoch 263 | LR: 1e-05 #############
Train-263 epoch | loss:0.00029197 | acc:0.8640
##### Epoch 263 | gt mAP: 0.735803049420037 | rcnn mAP: 0.7155991628414899 #####
############# Starting Epoch 264 | LR: 1e-05 #############
Train-264 epoch | loss:0.00029244 | acc:0.8632
############# Starting Epoch 265 | LR: 1e-05 #############
Train-265 epoch | loss:0.00029220 | acc:0.8637
##### Epoch 265 | gt mAP: 0.7355932131967339 | rcnn mAP: 0.716593410809072 #####
############# Starting Epoch 266 | LR: 1e-05 #############
Train-266 epoch | loss:0.00029179 | acc:0.8640
############# Starting Epoch 267 | LR: 1e-05 #############
Train-267 epoch | loss:0.00029234 | acc:0.8633
##### Epoch 267 | gt mAP: 0.7356941016377045 | rcnn mAP: 0.7139695970295582 #####
############# Starting Epoch 268 | LR: 1e-05 #############
Train-268 epoch | loss:0.00029147 | acc:0.8641
############# Starting Epoch 269 | LR: 1e-05 #############
Train-269 epoch | loss:0.00029208 | acc:0.8634
##### Epoch 269 | gt mAP: 0.7349265363813033 | rcnn mAP: 0.7165193532178264 #####
