******************************
Namespace(board=True, cfg='./configs/coco/resnet50/256x192_adam_lr1e-3.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='simple', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3.yaml-simple/', world_size=8)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 40, 'SCALE_FACTOR': 0.3}, 'MODEL': {'NAME': 'simple_pose', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_DECONV_FILTERS': [256, 256, 256], 'NUM_LAYERS': 50, 'EXTRA': {'SIGMA': 2, 'CROP': 'padding', 'PRESET': 'simple'}}, 'TRAIN': {'WORLD_SIZE': 8, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 200, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [90, 120], 'DPG_MILESTONE': 140, 'DPG_STEP': [20, 50]}, 'FILE_NAME': '256x192_adam_lr1e-3.yaml'}
******************************
Create new model
=> init deconv weights from normal distribution
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00116326 | acc:0.1203
##### Epoch 167 | gt mAP: 0.7104376872892252 | rcnn mAP: 0.6858255035208224 #####
############# Starting Epoch 168 | LR: 0.0001 #############
Train-168 epoch | loss:0.00032423 | acc:0.8608
############# Starting Epoch 169 | LR: 0.0001 #############
Train-169 epoch | loss:0.00032381 | acc:0.8611
##### Epoch 169 | gt mAP: 0.7119033238997735 | rcnn mAP: 0.6861636498389813 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00032292 | acc:0.8616
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00032311 | acc:0.8618
##### Epoch 171 | gt mAP: 0.7108372265121148 | rcnn mAP: 0.68641197312473 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00032204 | acc:0.8627
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00032173 | acc:0.8626
##### Epoch 173 | gt mAP: 0.7126082296155569 | rcnn mAP: 0.686167079753464 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00032096 | acc:0.8632
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00032122 | acc:0.8631
##### Epoch 175 | gt mAP: 0.7120632560055654 | rcnn mAP: 0.6872233973586912 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00032093 | acc:0.8631
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00032070 | acc:0.8633
##### Epoch 177 | gt mAP: 0.7113340508589682 | rcnn mAP: 0.6869782103370584 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00032002 | acc:0.8638
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00031911 | acc:0.8646
##### Epoch 179 | gt mAP: 0.7133921401528017 | rcnn mAP: 0.6891255757440504 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00031941 | acc:0.8644
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00031903 | acc:0.8644
##### Epoch 181 | gt mAP: 0.7116943821052659 | rcnn mAP: 0.6894822454511896 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00031917 | acc:0.8648
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00031906 | acc:0.8644
##### Epoch 183 | gt mAP: 0.7120538847178941 | rcnn mAP: 0.6889442036514775 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00031813 | acc:0.8649
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00031848 | acc:0.8649
##### Epoch 185 | gt mAP: 0.7127817671921942 | rcnn mAP: 0.6879819535728507 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00031807 | acc:0.8656
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00031787 | acc:0.8654
##### Epoch 187 | gt mAP: 0.712627588377861 | rcnn mAP: 0.6877475595170183 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00031749 | acc:0.8655
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00031744 | acc:0.8660
##### Epoch 189 | gt mAP: 0.7135382890963865 | rcnn mAP: 0.6895973318450596 #####
############# Starting Epoch 190 | LR: 1e-05 #############
Train-190 epoch | loss:0.00031692 | acc:0.8660
############# Starting Epoch 191 | LR: 1e-05 #############
Train-191 epoch | loss:0.00031623 | acc:0.8667
##### Epoch 191 | gt mAP: 0.7132757620887544 | rcnn mAP: 0.690064548665043 #####
############# Starting Epoch 192 | LR: 1e-05 #############
Train-192 epoch | loss:0.00031576 | acc:0.8671
############# Starting Epoch 193 | LR: 1e-05 #############
Train-193 epoch | loss:0.00031526 | acc:0.8673
##### Epoch 193 | gt mAP: 0.7135763874814098 | rcnn mAP: 0.689898029229823 #####
############# Starting Epoch 194 | LR: 1e-05 #############
Train-194 epoch | loss:0.00031524 | acc:0.8673
############# Starting Epoch 195 | LR: 1e-05 #############
Train-195 epoch | loss:0.00031557 | acc:0.8668
##### Epoch 195 | gt mAP: 0.7145132097553494 | rcnn mAP: 0.6899448574515568 #####
############# Starting Epoch 196 | LR: 1e-05 #############
Train-196 epoch | loss:0.00031600 | acc:0.8670
############# Starting Epoch 197 | LR: 1e-05 #############
Train-197 epoch | loss:0.00031548 | acc:0.8669
##### Epoch 197 | gt mAP: 0.7146985909235986 | rcnn mAP: 0.689665444334977 #####
############# Starting Epoch 198 | LR: 1e-05 #############
Train-198 epoch | loss:0.00031561 | acc:0.8672
############# Starting Epoch 199 | LR: 1e-05 #############
Train-199 epoch | loss:0.00031507 | acc:0.8673
##### Epoch 199 | gt mAP: 0.7147174689760617 | rcnn mAP: 0.6909828091526379 #####
