******************************
Namespace(board=True, cfg='./configs/coco/resnet50/256x192_adam_lr1e-3-aug.yaml', debug=False, dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='fast_aug', launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/coco/256x192_adam_lr1e-3-aug.yaml-fast_aug/', world_size=4)
******************************
{'DATASET': {'DATASET': 'coco', 'ROOT': './data/coco/', 'TEST_SET': 'val2017', 'TRAIN_SET': 'train2017', 'FLIP': True, 'ROT_FACTOR': 45, 'SCALE_FACTOR': 0.35, 'NUM_JOINTS_HALF_BODY': 8, 'PROB_HALF_BODY': 0.3}, 'MODEL': {'NAME': 'fast_pose', 'PRETRAINED': '', 'TRY_LOAD': '', 'IMAGE_SIZE': [256, 192], 'HEATMAP_SIZE': [64, 48], 'NUM_JOINTS': 17, 'NUM_DECONV_FILTERS': [256, 256, 256], 'NUM_LAYERS': 50, 'EXTRA': {'SIGMA': 2, 'CROP': 'padding', 'PRESET': 'simple'}}, 'TRAIN': {'WORLD_SIZE': 4, 'BATCH_SIZE': 32, 'BEGIN_EPOCH': 0, 'END_EPOCH': 270, 'OPTIMIZER': 'adam', 'LR': 0.001, 'LR_FACTOR': 0.1, 'LR_STEP': [170, 200], 'DPG_MILESTONE': 210, 'DPG_STEP': [20, 40]}, 'FILE_NAME': '256x192_adam_lr1e-3-aug.yaml'}
******************************
Create new model
=> init weights
############# Starting Epoch 0 | LR: 0.001 #############
Train-0 epoch | loss:0.00107745 | acc:0.1478
############# Starting Epoch 167 | LR: 0.001 #############
Train-167 epoch | loss:0.00031429 | acc:0.8484
##### Epoch 167 | gt mAP: 0.7116117623070358 | rcnn mAP: 0.6917507146270662 #####
############# Starting Epoch 168 | LR: 0.001 #############
Train-168 epoch | loss:0.00031373 | acc:0.8483
############# Starting Epoch 169 | LR: 0.0001 #############
Train-169 epoch | loss:0.00030557 | acc:0.8542
##### Epoch 169 | gt mAP: 0.7219730790319381 | rcnn mAP: 0.7007300346427858 #####
############# Starting Epoch 170 | LR: 0.0001 #############
Train-170 epoch | loss:0.00030200 | acc:0.8572
############# Starting Epoch 171 | LR: 0.0001 #############
Train-171 epoch | loss:0.00030012 | acc:0.8591
##### Epoch 171 | gt mAP: 0.7270860440047495 | rcnn mAP: 0.7030534002089645 #####
############# Starting Epoch 172 | LR: 0.0001 #############
Train-172 epoch | loss:0.00029903 | acc:0.8599
############# Starting Epoch 173 | LR: 0.0001 #############
Train-173 epoch | loss:0.00029756 | acc:0.8611
##### Epoch 173 | gt mAP: 0.7256802853443084 | rcnn mAP: 0.7030397802066487 #####
############# Starting Epoch 174 | LR: 0.0001 #############
Train-174 epoch | loss:0.00029714 | acc:0.8612
############# Starting Epoch 175 | LR: 0.0001 #############
Train-175 epoch | loss:0.00029682 | acc:0.8614
##### Epoch 175 | gt mAP: 0.7258677369704427 | rcnn mAP: 0.704688622836774 #####
############# Starting Epoch 176 | LR: 0.0001 #############
Train-176 epoch | loss:0.00029578 | acc:0.8625
############# Starting Epoch 177 | LR: 0.0001 #############
Train-177 epoch | loss:0.00029496 | acc:0.8632
##### Epoch 177 | gt mAP: 0.7292425021819738 | rcnn mAP: 0.7064322309662706 #####
############# Starting Epoch 178 | LR: 0.0001 #############
Train-178 epoch | loss:0.00029453 | acc:0.8633
############# Starting Epoch 179 | LR: 0.0001 #############
Train-179 epoch | loss:0.00029441 | acc:0.8633
##### Epoch 179 | gt mAP: 0.7275538677742099 | rcnn mAP: 0.7069763755310046 #####
############# Starting Epoch 180 | LR: 0.0001 #############
Train-180 epoch | loss:0.00029382 | acc:0.8643
############# Starting Epoch 181 | LR: 0.0001 #############
Train-181 epoch | loss:0.00029408 | acc:0.8635
##### Epoch 181 | gt mAP: 0.7264862852535174 | rcnn mAP: 0.7063847990109562 #####
############# Starting Epoch 182 | LR: 0.0001 #############
Train-182 epoch | loss:0.00029343 | acc:0.8641
############# Starting Epoch 183 | LR: 0.0001 #############
Train-183 epoch | loss:0.00029288 | acc:0.8643
##### Epoch 183 | gt mAP: 0.7276877610941923 | rcnn mAP: 0.7074114163439227 #####
############# Starting Epoch 184 | LR: 0.0001 #############
Train-184 epoch | loss:0.00029278 | acc:0.8644
############# Starting Epoch 185 | LR: 0.0001 #############
Train-185 epoch | loss:0.00029216 | acc:0.8652
##### Epoch 185 | gt mAP: 0.7268872083265195 | rcnn mAP: 0.7070649241127924 #####
############# Starting Epoch 186 | LR: 0.0001 #############
Train-186 epoch | loss:0.00029175 | acc:0.8653
############# Starting Epoch 187 | LR: 0.0001 #############
Train-187 epoch | loss:0.00029185 | acc:0.8654
##### Epoch 187 | gt mAP: 0.7274540612426312 | rcnn mAP: 0.7067956103385713 #####
############# Starting Epoch 188 | LR: 0.0001 #############
Train-188 epoch | loss:0.00029162 | acc:0.8659
############# Starting Epoch 189 | LR: 0.0001 #############
Train-189 epoch | loss:0.00029129 | acc:0.8663
##### Epoch 189 | gt mAP: 0.7295007129874034 | rcnn mAP: 0.7073694618826692 #####
############# Starting Epoch 190 | LR: 0.0001 #############
Train-190 epoch | loss:0.00029108 | acc:0.8663
############# Starting Epoch 191 | LR: 0.0001 #############
Train-191 epoch | loss:0.00029051 | acc:0.8667
##### Epoch 191 | gt mAP: 0.7289615043867248 | rcnn mAP: 0.7076704023630821 #####
############# Starting Epoch 192 | LR: 0.0001 #############
Train-192 epoch | loss:0.00029025 | acc:0.8668
############# Starting Epoch 193 | LR: 0.0001 #############
Train-193 epoch | loss:0.00029009 | acc:0.8669
##### Epoch 193 | gt mAP: 0.727870578278098 | rcnn mAP: 0.7085408334797934 #####
############# Starting Epoch 194 | LR: 0.0001 #############
Train-194 epoch | loss:0.00029014 | acc:0.8670
############# Starting Epoch 195 | LR: 0.0001 #############
Train-195 epoch | loss:0.00028987 | acc:0.8674
##### Epoch 195 | gt mAP: 0.7279920829525915 | rcnn mAP: 0.7086231314494575 #####
############# Starting Epoch 196 | LR: 0.0001 #############
Train-196 epoch | loss:0.00028965 | acc:0.8672
############# Starting Epoch 197 | LR: 0.0001 #############
Train-197 epoch | loss:0.00028900 | acc:0.8678
##### Epoch 197 | gt mAP: 0.7284145584007367 | rcnn mAP: 0.7083177373335799 #####
############# Starting Epoch 198 | LR: 0.0001 #############
Train-198 epoch | loss:0.00028929 | acc:0.8677
############# Starting Epoch 199 | LR: 1e-05 #############
Train-199 epoch | loss:0.00028822 | acc:0.8684
##### Epoch 199 | gt mAP: 0.7295114087397521 | rcnn mAP: 0.7089899689191216 #####
############# Starting Epoch 200 | LR: 1e-05 #############
Train-200 epoch | loss:0.00028794 | acc:0.8687
############# Starting Epoch 201 | LR: 1e-05 #############
Train-201 epoch | loss:0.00028838 | acc:0.8681
##### Epoch 201 | gt mAP: 0.7290689007005128 | rcnn mAP: 0.7088754400816069 #####
############# Starting Epoch 202 | LR: 1e-05 #############
Train-202 epoch | loss:0.00028891 | acc:0.8679
############# Starting Epoch 203 | LR: 1e-05 #############
Train-203 epoch | loss:0.00028789 | acc:0.8685
##### Epoch 203 | gt mAP: 0.7306830408629783 | rcnn mAP: 0.7093416804364058 #####
############# Starting Epoch 204 | LR: 1e-05 #############
Train-204 epoch | loss:0.00028846 | acc:0.8684
############# Starting Epoch 205 | LR: 1e-05 #############
Train-205 epoch | loss:0.00028798 | acc:0.8689
##### Epoch 205 | gt mAP: 0.7287841058688728 | rcnn mAP: 0.709534073659232 #####
############# Starting Epoch 206 | LR: 1e-05 #############
Train-206 epoch | loss:0.00028747 | acc:0.8687
############# Starting Epoch 207 | LR: 1e-05 #############
Train-207 epoch | loss:0.00028768 | acc:0.8686
##### Epoch 207 | gt mAP: 0.7294848336279921 | rcnn mAP: 0.7091477135024709 #####
############# Starting Epoch 208 | LR: 1e-05 #############
Train-208 epoch | loss:0.00028821 | acc:0.8684
############# Starting Epoch 209 | LR: 1e-05 #############
Train-209 epoch | loss:0.00028731 | acc:0.8691
##### Epoch 209 | gt mAP: 0.729523767888294 | rcnn mAP: 0.7088349715802892 #####
############# Starting Epoch 210 | LR: 1e-05 #############
Train-210 epoch | loss:0.00028804 | acc:0.8684
############# Starting Epoch 211 | LR: 0.001 #############
Train-211 epoch | loss:0.00032291 | acc:0.8389
##### Epoch 211 | gt mAP: 0.717225155291106 | rcnn mAP: 0.6951688690966752 #####
############# Starting Epoch 212 | LR: 0.001 #############
Train-212 epoch | loss:0.00032462 | acc:0.8376
############# Starting Epoch 213 | LR: 0.001 #############
Train-213 epoch | loss:0.00032549 | acc:0.8370
##### Epoch 213 | gt mAP: 0.7116317517714057 | rcnn mAP: 0.6925505776596361 #####
############# Starting Epoch 214 | LR: 0.001 #############
Train-214 epoch | loss:0.00032465 | acc:0.8372
############# Starting Epoch 215 | LR: 0.001 #############
Train-215 epoch | loss:0.00032541 | acc:0.8368
##### Epoch 215 | gt mAP: 0.7135349788854095 | rcnn mAP: 0.6943590188949921 #####
############# Starting Epoch 216 | LR: 0.001 #############
Train-216 epoch | loss:0.00032556 | acc:0.8367
############# Starting Epoch 217 | LR: 0.001 #############
Train-217 epoch | loss:0.00032533 | acc:0.8367
##### Epoch 217 | gt mAP: 0.7121279769715754 | rcnn mAP: 0.692725339484769 #####
############# Starting Epoch 218 | LR: 0.001 #############
Train-218 epoch | loss:0.00032522 | acc:0.8368
############# Starting Epoch 219 | LR: 0.001 #############
Train-219 epoch | loss:0.00032522 | acc:0.8369
##### Epoch 219 | gt mAP: 0.7095881515064746 | rcnn mAP: 0.6926928674895966 #####
############# Starting Epoch 220 | LR: 0.001 #############
Train-220 epoch | loss:0.00032393 | acc:0.8382
############# Starting Epoch 221 | LR: 0.001 #############
Train-221 epoch | loss:0.00032483 | acc:0.8368
##### Epoch 221 | gt mAP: 0.7130120343870008 | rcnn mAP: 0.6955647123511468 #####
############# Starting Epoch 222 | LR: 0.001 #############
Train-222 epoch | loss:0.00032427 | acc:0.8376
############# Starting Epoch 223 | LR: 0.001 #############
Train-223 epoch | loss:0.00032430 | acc:0.8370
##### Epoch 223 | gt mAP: 0.7106052631324751 | rcnn mAP: 0.6892057859912722 #####
############# Starting Epoch 224 | LR: 0.001 #############
Train-224 epoch | loss:0.00032348 | acc:0.8378
############# Starting Epoch 225 | LR: 0.001 #############
Train-225 epoch | loss:0.00032361 | acc:0.8379
##### Epoch 225 | gt mAP: 0.7163800290190797 | rcnn mAP: 0.6946607133173948 #####
############# Starting Epoch 226 | LR: 0.001 #############
Train-226 epoch | loss:0.00032359 | acc:0.8379
############# Starting Epoch 227 | LR: 0.001 #############
Train-227 epoch | loss:0.00032322 | acc:0.8384
##### Epoch 227 | gt mAP: 0.7121454053397427 | rcnn mAP: 0.693214784976799 #####
############# Starting Epoch 228 | LR: 0.001 #############
Train-228 epoch | loss:0.00032269 | acc:0.8388
############# Starting Epoch 229 | LR: 0.001 #############
Train-229 epoch | loss:0.00032291 | acc:0.8385
##### Epoch 229 | gt mAP: 0.7098865145153572 | rcnn mAP: 0.6892390521925197 #####
############# Starting Epoch 230 | LR: 0.0001 #############
Train-230 epoch | loss:0.00031425 | acc:0.8453
############# Starting Epoch 231 | LR: 0.0001 #############
Train-231 epoch | loss:0.00031041 | acc:0.8480
##### Epoch 231 | gt mAP: 0.7256281351953225 | rcnn mAP: 0.7048357750776173 #####
############# Starting Epoch 232 | LR: 0.0001 #############
Train-232 epoch | loss:0.00030877 | acc:0.8497
############# Starting Epoch 233 | LR: 0.0001 #############
Train-233 epoch | loss:0.00030751 | acc:0.8507
##### Epoch 233 | gt mAP: 0.7287501415348581 | rcnn mAP: 0.7067772220414528 #####
############# Starting Epoch 234 | LR: 0.0001 #############
Train-234 epoch | loss:0.00030733 | acc:0.8512
############# Starting Epoch 235 | LR: 0.0001 #############
Train-235 epoch | loss:0.00030538 | acc:0.8521
##### Epoch 235 | gt mAP: 0.7280237381865406 | rcnn mAP: 0.7080407540382844 #####
############# Starting Epoch 236 | LR: 0.0001 #############
Train-236 epoch | loss:0.00030506 | acc:0.8524
############# Starting Epoch 237 | LR: 0.0001 #############
Train-237 epoch | loss:0.00030428 | acc:0.8531
##### Epoch 237 | gt mAP: 0.7288302115024252 | rcnn mAP: 0.7091808101008099 #####
############# Starting Epoch 238 | LR: 0.0001 #############
Train-238 epoch | loss:0.00030402 | acc:0.8536
############# Starting Epoch 239 | LR: 0.0001 #############
Train-239 epoch | loss:0.00030378 | acc:0.8535
##### Epoch 239 | gt mAP: 0.729310365534137 | rcnn mAP: 0.7099897858567079 #####
############# Starting Epoch 240 | LR: 0.0001 #############
Train-240 epoch | loss:0.00030369 | acc:0.8536
############# Starting Epoch 241 | LR: 0.0001 #############
Train-241 epoch | loss:0.00030249 | acc:0.8544
##### Epoch 241 | gt mAP: 0.731336369893021 | rcnn mAP: 0.7086079783654141 #####
############# Starting Epoch 242 | LR: 0.0001 #############
Train-242 epoch | loss:0.00030252 | acc:0.8547
############# Starting Epoch 243 | LR: 0.0001 #############
Train-243 epoch | loss:0.00030189 | acc:0.8551
##### Epoch 243 | gt mAP: 0.7305447379517772 | rcnn mAP: 0.7112377915883213 #####
############# Starting Epoch 244 | LR: 0.0001 #############
Train-244 epoch | loss:0.00030176 | acc:0.8548
############# Starting Epoch 245 | LR: 0.0001 #############
Train-245 epoch | loss:0.00030146 | acc:0.8559
##### Epoch 245 | gt mAP: 0.7306706094096801 | rcnn mAP: 0.7106940924840477 #####
############# Starting Epoch 246 | LR: 0.0001 #############
Train-246 epoch | loss:0.00030097 | acc:0.8556
############# Starting Epoch 247 | LR: 0.0001 #############
Train-247 epoch | loss:0.00030126 | acc:0.8553
##### Epoch 247 | gt mAP: 0.7303377649639992 | rcnn mAP: 0.7116629359322688 #####
############# Starting Epoch 248 | LR: 0.0001 #############
Train-248 epoch | loss:0.00030060 | acc:0.8559
############# Starting Epoch 249 | LR: 0.0001 #############
Train-249 epoch | loss:0.00030006 | acc:0.8565
##### Epoch 249 | gt mAP: 0.7313812586459612 | rcnn mAP: 0.7121708058353675 #####
############# Starting Epoch 250 | LR: 1e-05 #############
Train-250 epoch | loss:0.00029948 | acc:0.8568
############# Starting Epoch 251 | LR: 1e-05 #############
Train-251 epoch | loss:0.00029945 | acc:0.8573
##### Epoch 251 | gt mAP: 0.7308051015153247 | rcnn mAP: 0.71150578109593 #####
############# Starting Epoch 252 | LR: 1e-05 #############
Train-252 epoch | loss:0.00029925 | acc:0.8573
############# Starting Epoch 253 | LR: 1e-05 #############
Train-253 epoch | loss:0.00029951 | acc:0.8574
##### Epoch 253 | gt mAP: 0.7303131675676607 | rcnn mAP: 0.7117986690638846 #####
############# Starting Epoch 254 | LR: 1e-05 #############
Train-254 epoch | loss:0.00029903 | acc:0.8573
############# Starting Epoch 255 | LR: 1e-05 #############
Train-255 epoch | loss:0.00029884 | acc:0.8574
##### Epoch 255 | gt mAP: 0.7312551392515719 | rcnn mAP: 0.7116251780916728 #####
############# Starting Epoch 256 | LR: 1e-05 #############
Train-256 epoch | loss:0.00029927 | acc:0.8574
############# Starting Epoch 257 | LR: 1e-05 #############
Train-257 epoch | loss:0.00029863 | acc:0.8579
##### Epoch 257 | gt mAP: 0.7309852704693676 | rcnn mAP: 0.712140669719634 #####
############# Starting Epoch 258 | LR: 1e-05 #############
Train-258 epoch | loss:0.00029884 | acc:0.8576
############# Starting Epoch 259 | LR: 1e-05 #############
Train-259 epoch | loss:0.00029899 | acc:0.8574
##### Epoch 259 | gt mAP: 0.7316874659227832 | rcnn mAP: 0.7113894194550805 #####
############# Starting Epoch 260 | LR: 1e-05 #############
Train-260 epoch | loss:0.00029872 | acc:0.8578
############# Starting Epoch 261 | LR: 1e-05 #############
Train-261 epoch | loss:0.00029882 | acc:0.8575
##### Epoch 261 | gt mAP: 0.7308610734986793 | rcnn mAP: 0.7112372202106689 #####
############# Starting Epoch 262 | LR: 1e-05 #############
Train-262 epoch | loss:0.00029878 | acc:0.8576
############# Starting Epoch 263 | LR: 1e-05 #############
Train-263 epoch | loss:0.00029840 | acc:0.8580
##### Epoch 263 | gt mAP: 0.731288934027561 | rcnn mAP: 0.7122543237810981 #####
############# Starting Epoch 264 | LR: 1e-05 #############
Train-264 epoch | loss:0.00029846 | acc:0.8576
############# Starting Epoch 265 | LR: 1e-05 #############
Train-265 epoch | loss:0.00029811 | acc:0.8581
##### Epoch 265 | gt mAP: 0.7316230118792657 | rcnn mAP: 0.7121080082609303 #####
############# Starting Epoch 266 | LR: 1e-05 #############
Train-266 epoch | loss:0.00029868 | acc:0.8577
############# Starting Epoch 267 | LR: 1e-05 #############
Train-267 epoch | loss:0.00029821 | acc:0.8576
##### Epoch 267 | gt mAP: 0.7316376002591661 | rcnn mAP: 0.7126143424824193 #####
############# Starting Epoch 268 | LR: 1e-05 #############
Train-268 epoch | loss:0.00029776 | acc:0.8585
############# Starting Epoch 269 | LR: 1e-05 #############
Train-269 epoch | loss:0.00029802 | acc:0.8583
##### Epoch 269 | gt mAP: 0.7318356925205058 | rcnn mAP: 0.7123013110278154 #####
